customer_id,recencia,frequencia,monetario,r_score,f_score,m_score,rfm_score,segmento
16972.0,323,2,749.0,1,1,2,4,Dormentes
16973.0,327,1,127.0,1,1,1,3,Dormentes
16974.0,463,2,365.5,1,1,1,3,Dormentes
16975.0,364,3,926.12,1,2,2,5,Dormentes
16976.0,208,1,251.52,2,1,1,4,Ocasionais
16977.0,336,4,496.0,1,2,2,5,Dormentes
16978.0,18,3,768.88,3,2,2,7,Recorrentes
16979.0,88,5,1563.3899999999999,2,2,3,7,Ocasionais
16980.0,196,3,1422.83,2,2,3,7,Ocasionais
16982.0,1,1,384.06,3,1,1,5,Ocasionais
16983.0,37,9,2770.01,3,3,3,9,Recorrentes
16984.0,29,9,10350.53,3,3,3,9,Recorrentes
16985.0,29,21,9539.48,3,3,3,9,Recorrentes
16986.0,386,9,3015.55,1,3,3,7,Dormentes
16987.0,111,7,1534.0500000000002,2,3,3,8,Ocasionais
16988.0,320,1,256.55,1,1,1,3,Dormentes
16989.0,4,4,1027.65,3,2,2,7,Recorrentes
16990.0,159,2,344.0,2,1,1,4,Ocasionais
16991.0,362,1,1041.21,1,1,2,4,Dormentes
16992.0,39,11,4834.54,3,3,3,9,Recorrentes
16993.0,404,2,1950.95,1,1,3,5,Dormentes
16996.0,62,8,1708.4299999999998,2,3,3,8,Ocasionais
16997.0,229,3,702.0,2,2,2,6,Ocasionais
16998.0,90,5,402.0,2,2,1,5,Ocasionais
16999.0,15,1,245.83,3,1,1,5,Ocasionais
17000.0,337,2,406.3,1,1,1,3,Dormentes
17001.0,32,16,5444.72,3,3,3,9,Recorrentes
17002.0,26,7,2571.55,3,3,3,9,Recorrentes
17003.0,343,4,828.21,1,2,2,5,Dormentes
17004.0,33,3,1917.82,3,2,3,8,Recorrentes
17005.0,411,2,622.36,1,1,2,4,Dormentes
17006.0,16,5,1134.25,3,2,2,7,Recorrentes
17007.0,96,6,805.61,2,3,2,7,Ocasionais
17008.0,370,1,81.36,1,1,1,3,Dormentes
17009.0,492,1,242.06,1,1,1,3,Dormentes
17011.0,588,2,400.79999999999995,1,1,1,3,Dormentes
17012.0,666,1,360.61,1,1,1,3,Dormentes
17014.0,7,1,188.05,3,1,1,5,Ocasionais
17015.0,12,2,1566.03,3,1,3,7,Ocasionais
17016.0,517,1,552.4,1,1,2,4,Dormentes
17017.0,13,24,10129.05,3,3,3,9,Recorrentes
17018.0,266,5,1772.6,2,2,3,7,Ocasionais
17019.0,202,10,3340.14,2,3,3,8,Ocasionais
17020.0,483,2,935.62,1,1,2,4,Dormentes
17021.0,383,6,1182.22,1,3,2,6,Dormentes
17022.0,373,1,189.0,1,1,1,3,Dormentes
17023.0,358,3,800.1800000000001,1,2,2,5,Dormentes
17024.0,40,2,56.25,3,1,1,5,Ocasionais
17025.0,1,5,1349.67,3,2,2,7,Recorrentes
17026.0,126,3,175.83,2,2,1,5,Ocasionais
17027.0,19,9,1310.6299999999999,3,3,2,8,Recorrentes
17028.0,522,3,1593.83,1,2,3,6,Dormentes
17029.0,51,7,2137.3,3,3,3,9,Recorrentes
17030.0,4,1,146.87,3,1,1,5,Ocasionais
17031.0,95,5,2619.45,2,2,3,7,Ocasionais
17032.0,488,8,2984.32,1,3,3,7,Dormentes
17033.0,27,4,1332.79,3,2,2,7,Recorrentes
17034.0,20,4,895.78,3,2,2,7,Recorrentes
17035.0,186,4,613.59,2,2,2,6,Ocasionais
17036.0,324,1,176.9,1,1,1,3,Dormentes
17037.0,28,1,1267.32,3,1,2,6,Ocasionais
17038.0,356,1,630.77,1,1,2,4,Dormentes
17039.0,545,1,1954.99,1,1,3,5,Dormentes
17040.0,78,2,463.25,2,1,2,5,Ocasionais
17041.0,49,5,1334.6,3,2,2,7,Recorrentes
17042.0,62,4,915.02,2,2,2,6,Ocasionais
17043.0,119,6,1183.44,2,3,2,7,Ocasionais
17044.0,315,11,11013.82,1,3,3,7,Dormentes
17045.0,54,5,827.6800000000001,3,2,2,7,Recorrentes
17046.0,98,5,1906.0700000000002,2,2,3,7,Ocasionais
17047.0,26,6,2289.23,3,3,3,9,Recorrentes
17048.0,58,7,2071.68,3,3,3,9,Recorrentes
17049.0,25,16,7529.34,3,3,3,9,Recorrentes
17050.0,37,11,4648.59,3,3,3,9,Recorrentes
17051.0,135,4,706.49,2,2,2,6,Ocasionais
17053.0,71,1,498.48,2,1,2,5,Ocasionais
17054.0,78,4,1207.32,2,2,2,6,Ocasionais
17055.0,386,1,232.85,1,1,1,3,Dormentes
17056.0,679,1,128.6,1,1,1,3,Dormentes
17057.0,537,1,294.74,1,1,1,3,Dormentes
17058.0,22,3,1179.89,3,2,2,7,Recorrentes
17059.0,51,8,4021.2799999999997,3,3,3,9,Recorrentes
17060.0,207,1,234.24,2,1,1,4,Ocasionais
17061.0,14,11,5232.23,3,3,3,9,Recorrentes
17062.0,254,6,889.75,2,3,2,7,Ocasionais
17063.0,104,10,2849.26,2,3,3,8,Ocasionais
17064.0,123,2,457.4,2,1,2,5,Ocasionais
17065.0,578,2,194.7,1,1,1,3,Dormentes
17066.0,667,1,228.34,1,1,1,3,Dormentes
17067.0,665,3,454.53999999999996,1,2,2,5,Dormentes
17068.0,5,44,8370.58,3,3,3,9,Recorrentes
17069.0,18,12,4866.44,3,3,3,9,Recorrentes
17070.0,55,2,437.42,3,1,2,6,Ocasionais
17071.0,29,11,3058.9,3,3,3,9,Recorrentes
17072.0,566,1,273.35,1,1,1,3,Dormentes
17073.0,23,2,841.19,3,1,2,6,Ocasionais
17074.0,503,1,203.05,1,1,1,3,Dormentes
17075.0,194,9,2098.58,2,3,3,8,Ocasionais
17076.0,214,5,735.87,2,2,2,6,Ocasionais
17077.0,519,1,306.0,1,1,1,3,Dormentes
17079.0,19,1,118.8,3,1,1,5,Ocasionais
17080.0,210,6,746.23,2,3,2,7,Ocasionais
17081.0,336,4,660.48,1,2,2,5,Dormentes
17082.0,259,5,3365.12,2,2,3,7,Ocasionais
17083.0,50,9,4049.79,3,3,3,9,Recorrentes
17084.0,337,1,2253.22,1,1,3,5,Dormentes
17085.0,64,28,7847.67,2,3,3,8,Ocasionais
17086.0,4,1,412.47,3,1,1,5,Ocasionais
17087.0,678,1,221.53,1,1,1,3,Dormentes
17088.0,13,3,1751.73,3,2,3,8,Recorrentes
17089.0,327,1,128.45,1,1,1,3,Dormentes
17090.0,29,11,2553.7400000000002,3,3,3,9,Recorrentes
17091.0,39,17,6359.99,3,3,3,9,Recorrentes
17092.0,28,10,4723.3,3,3,3,9,Recorrentes
17093.0,533,1,235.88,1,1,1,3,Dormentes
17094.0,263,2,402.2,2,1,1,4,Ocasionais
17095.0,240,6,1792.05,2,3,3,8,Ocasionais
17096.0,84,9,3119.74,2,3,3,8,Ocasionais
17098.0,322,3,591.07,1,2,2,5,Dormentes
17099.0,474,1,582.17,1,1,2,4,Dormentes
17101.0,119,4,1115.9,2,2,2,6,Ocasionais
17102.0,202,1,25.5,2,1,1,4,Ocasionais
17103.0,663,1,424.3,1,1,2,4,Dormentes
17104.0,364,1,474.03,1,1,2,4,Dormentes
17105.0,100,2,665.78,2,1,2,5,Ocasionais
17106.0,330,1,481.58,1,1,2,4,Dormentes
17107.0,16,8,13754.060000000001,3,3,3,9,Recorrentes
17108.0,604,1,174.95,1,1,1,3,Dormentes
17109.0,173,4,875.01,2,2,2,6,Ocasionais
17110.0,106,3,499.9,2,2,2,6,Ocasionais
17111.0,366,1,227.97,1,1,1,3,Dormentes
17112.0,443,1,197.57,1,1,1,3,Dormentes
17113.0,515,6,2305.59,1,3,3,7,Dormentes
17114.0,79,6,601.94,2,3,2,7,Ocasionais
17115.0,123,6,2536.81,2,3,3,8,Ocasionais
17116.0,589,1,389.78,1,1,1,3,Dormentes
17117.0,229,1,116.2,2,1,1,4,Ocasionais
17118.0,258,1,157.02,2,1,1,4,Ocasionais
17120.0,174,1,307.46,2,1,1,4,Ocasionais
17121.0,343,1,314.74,1,1,1,3,Dormentes
17122.0,60,4,570.5,3,2,2,7,Recorrentes
17123.0,102,3,977.1700000000001,2,2,2,6,Ocasionais
17124.0,126,1,294.24,2,1,1,4,Ocasionais
17126.0,93,9,2016.43,2,3,3,8,Ocasionais
17127.0,369,5,1155.03,1,2,2,5,Dormentes
17128.0,275,1,157.09,2,1,1,4,Ocasionais
17129.0,461,1,31.85,1,1,1,3,Dormentes
17131.0,16,1,789.77,3,1,2,6,Ocasionais
17132.0,393,2,1220.9099999999999,1,1,2,4,Dormentes
17133.0,28,9,13867.78,3,3,3,9,Recorrentes
17134.0,47,3,625.3,3,2,2,7,Recorrentes
17135.0,230,5,1083.0,2,2,2,6,Ocasionais
17136.0,603,1,231.68,1,1,1,3,Dormentes
17137.0,357,6,1099.81,1,3,2,6,Dormentes
17138.0,216,7,4417.27,2,3,3,8,Ocasionais
17139.0,5,23,18458.64,3,3,3,9,Recorrentes
17140.0,188,1,454.12,2,1,2,5,Ocasionais
17141.0,359,4,727.58,1,2,2,5,Dormentes
17142.0,180,4,1275.25,2,2,2,6,Ocasionais
17143.0,358,2,880.9699999999999,1,1,2,4,Dormentes
17144.0,25,1,595.89,3,1,2,6,Ocasionais
17145.0,453,4,3120.91,1,2,3,6,Dormentes
17146.0,46,13,5852.64,3,3,3,9,Recorrentes
17147.0,21,8,2834.66,3,3,3,9,Recorrentes
17149.0,392,1,143.1,1,1,1,3,Dormentes
17150.0,317,6,1357.95,1,3,2,6,Dormentes
17151.0,676,1,231.9,1,1,1,3,Dormentes
17152.0,135,4,2016.5,2,2,3,7,Ocasionais
17154.0,16,1,329.34,3,1,1,5,Ocasionais
17155.0,118,6,784.06,2,3,2,7,Ocasionais
17156.0,432,1,591.87,1,1,2,4,Dormentes
17157.0,117,18,4994.36,2,3,3,8,Ocasionais
17158.0,173,4,1411.58,2,2,2,6,Ocasionais
17159.0,16,4,1487.38,3,2,3,8,Recorrentes
17160.0,50,16,9692.31,3,3,3,9,Recorrentes
17161.0,385,1,856.01,1,1,2,4,Dormentes
17162.0,72,9,1463.66,2,3,3,8,Ocasionais
17163.0,19,3,529.78,3,2,2,7,Recorrentes
17164.0,20,4,2016.26,3,2,3,8,Recorrentes
17165.0,225,6,1794.3200000000002,2,3,3,8,Ocasionais
17166.0,144,1,127.59,2,1,1,4,Ocasionais
17167.0,320,3,867.11,1,2,2,5,Dormentes
17168.0,439,1,400.2,1,1,1,3,Dormentes
17169.0,124,2,629.63,2,1,2,5,Ocasionais
17170.0,315,2,178.68,1,1,1,3,Dormentes
17171.0,230,2,384.59000000000003,2,1,1,4,Ocasionais
17172.0,19,3,956.5699999999999,3,2,2,7,Recorrentes
17173.0,57,2,961.26,3,1,2,6,Ocasionais
17174.0,158,1,59.9,2,1,1,4,Ocasionais
17175.0,82,3,1132.63,2,2,2,6,Ocasionais
17176.0,142,3,902.3199999999999,2,2,2,6,Ocasionais
17177.0,446,1,119.5,1,1,1,3,Dormentes
17178.0,672,1,432.96,1,1,2,4,Dormentes
17179.0,119,6,1507.26,2,3,3,8,Ocasionais
17180.0,182,10,2005.6000000000001,2,3,3,8,Ocasionais
17181.0,314,2,225.45000000000002,1,1,1,3,Dormentes
17182.0,363,2,321.3,1,1,1,3,Dormentes
17183.0,46,1,329.67,3,1,1,5,Ocasionais
17184.0,510,2,198.41000000000003,1,1,1,3,Dormentes
17185.0,532,3,229.45999999999998,1,2,1,4,Dormentes
17186.0,1,1,72.0,3,1,1,5,Ocasionais
17187.0,167,2,467.71,2,1,2,5,Ocasionais
17188.0,105,11,3933.79,2,3,3,8,Ocasionais
17189.0,47,5,953.63,3,2,2,7,Recorrentes
17190.0,148,6,1476.83,2,3,3,8,Ocasionais
17191.0,35,14,3778.17,3,3,3,9,Recorrentes
17192.0,477,1,75.28,1,1,1,3,Dormentes
17193.0,27,5,1358.3400000000001,3,2,2,7,Recorrentes
17194.0,214,3,812.5,2,2,2,6,Ocasionais
17195.0,596,1,562.98,1,1,2,4,Dormentes
17196.0,368,1,327.75,1,1,1,3,Dormentes
17198.0,306,2,521.66,2,1,2,5,Ocasionais
17199.0,523,1,135.04,1,1,1,3,Dormentes
17200.0,328,4,356.71,1,2,1,4,Dormentes
17201.0,464,3,853.3199999999999,1,2,2,5,Dormentes
17202.0,361,1,160.65,1,1,1,3,Dormentes
17203.0,1,5,3267.98,3,2,3,8,Recorrentes
17204.0,116,9,5504.69,2,3,3,8,Ocasionais
17205.0,357,2,615.27,1,1,2,4,Dormentes
17207.0,593,1,292.62,1,1,1,3,Dormentes
17208.0,336,1,111.15,1,1,1,3,Dormentes
17209.0,590,3,595.7,1,2,2,5,Dormentes
17210.0,333,1,251.72,1,1,1,3,Dormentes
17211.0,121,11,2921.02,2,3,3,8,Ocasionais
17212.0,194,3,794.41,2,2,2,6,Ocasionais
17213.0,82,11,3868.18,2,3,3,8,Ocasionais
17214.0,1,6,1059.12,3,3,2,8,Recorrentes
17215.0,405,1,186.15,1,1,1,3,Dormentes
17216.0,495,1,63.6,1,1,1,3,Dormentes
17217.0,175,2,210.1,2,1,1,4,Ocasionais
17218.0,12,15,3295.02,3,3,3,9,Recorrentes
17219.0,357,1,144.9,1,1,1,3,Dormentes
17220.0,12,18,3879.77,3,3,3,9,Recorrentes
17221.0,532,3,642.14,1,2,2,5,Dormentes
17222.0,6,6,1579.51,3,3,3,9,Recorrentes
17223.0,251,3,558.04,2,2,2,6,Ocasionais
17224.0,442,1,100.86,1,1,1,3,Dormentes
17225.0,522,1,131.15,1,1,1,3,Dormentes
17226.0,249,3,895.47,2,2,2,6,Ocasionais
17227.0,1,11,1659.92,3,3,3,9,Recorrentes
17228.0,4,11,2402.5,3,3,3,9,Recorrentes
17229.0,37,2,318.76,3,1,1,5,Ocasionais
17230.0,205,18,9388.49,2,3,3,8,Ocasionais
17231.0,5,23,6226.97,3,3,3,9,Recorrentes
17233.0,389,2,369.98,1,1,1,3,Dormentes
17234.0,123,1,149.89,2,1,1,4,Ocasionais
17235.0,313,7,1354.82,2,3,2,7,Ocasionais
17236.0,120,11,1710.8600000000001,2,3,3,8,Ocasionais
17237.0,316,2,679.4399999999999,1,1,2,4,Dormentes
17238.0,25,27,5820.45,3,3,3,9,Recorrentes
17239.0,253,4,1189.45,2,2,2,6,Ocasionais
17240.0,537,1,130.6,1,1,1,3,Dormentes
17241.0,326,12,2736.64,1,3,3,7,Dormentes
17242.0,49,5,2889.2799999999997,3,2,3,8,Recorrentes
17243.0,19,60,16244.59,3,3,3,9,Recorrentes
17244.0,324,4,871.14,1,2,2,5,Dormentes
17245.0,145,2,371.63,2,1,1,4,Ocasionais
17246.0,487,2,38.92,1,1,1,3,Dormentes
17248.0,61,2,500.53999999999996,2,1,2,5,Ocasionais
17249.0,369,1,68.03,1,1,1,3,Dormentes
17250.0,202,1,162.65,2,1,1,4,Ocasionais
17251.0,303,3,798.98,2,2,2,6,Ocasionais
17252.0,57,2,348.90999999999997,3,1,1,5,Ocasionais
17254.0,342,1,198.29,1,1,1,3,Dormentes
17255.0,240,3,598.48,2,2,2,6,Ocasionais
17256.0,48,5,498.93,3,2,2,7,Recorrentes
17257.0,377,2,189.78,1,1,1,3,Dormentes
17258.0,337,2,417.3,1,1,1,3,Dormentes
17259.0,89,6,1452.39,2,3,3,8,Ocasionais
17260.0,352,1,120.95,1,1,1,3,Dormentes
17261.0,450,1,221.59,1,1,1,3,Dormentes
17262.0,168,10,2190.76,2,3,3,8,Ocasionais
17263.0,149,1,63.44,2,1,1,4,Ocasionais
17264.0,365,1,268.28,1,1,1,3,Dormentes
17265.0,79,2,550.01,2,1,2,5,Ocasionais
17266.0,88,3,318.2,2,2,1,5,Ocasionais
17267.0,68,2,317.20000000000005,2,1,1,4,Ocasionais
17268.0,48,11,1733.89,3,3,3,9,Recorrentes
17269.0,326,1,491.81,1,1,2,4,Dormentes
17270.0,410,2,601.45,1,1,2,4,Dormentes
17271.0,677,1,204.3,1,1,1,3,Dormentes
17272.0,140,2,1409.44,2,1,2,5,Ocasionais
17273.0,365,1,141.12,1,1,1,3,Dormentes
17274.0,336,1,465.4,1,1,2,4,Dormentes
17275.0,324,1,114.1,1,1,1,3,Dormentes
17276.0,343,1,502.49,1,1,2,4,Dormentes
17277.0,168,2,1065.35,2,1,2,5,Ocasionais
17278.0,182,2,271.24,2,1,1,4,Ocasionais
17280.0,379,1,118.86,1,1,1,3,Dormentes
17281.0,315,6,797.85,1,3,2,6,Dormentes
17282.0,71,5,2308.54,2,2,3,7,Ocasionais
17283.0,319,1,188.46,1,1,1,3,Dormentes
17284.0,1,8,2788.06,3,3,3,9,Recorrentes
17285.0,569,2,407.94,1,1,1,3,Dormentes
17286.0,341,2,237.81,1,1,1,3,Dormentes
17287.0,15,20,3658.1,3,3,3,9,Recorrentes
17288.0,148,9,1714.5,2,3,3,8,Ocasionais
17289.0,121,7,1275.23,2,3,2,7,Ocasionais
17290.0,322,6,974.95,1,3,2,6,Dormentes
17291.0,249,1,550.8,2,1,2,5,Ocasionais
17292.0,413,2,271.75,1,1,1,3,Dormentes
17293.0,26,14,3013.94,3,3,3,9,Recorrentes
17294.0,610,2,467.78999999999996,1,1,2,4,Dormentes
17295.0,5,1,279.36,3,1,1,5,Ocasionais
17296.0,671,1,338.13,1,1,1,3,Dormentes
17298.0,42,5,954.26,3,2,2,7,Recorrentes
17299.0,30,5,902.1700000000001,3,2,2,7,Recorrentes
17300.0,331,2,393.64,1,1,1,3,Dormentes
17301.0,565,1,131.15,1,1,1,3,Dormentes
17302.0,63,3,661.61,2,2,2,6,Ocasionais
17303.0,302,1,250.04,2,1,1,4,Ocasionais
17304.0,475,1,111.5,1,1,1,3,Dormentes
17305.0,589,1,2135.46,1,1,3,5,Dormentes
17306.0,12,18,8357.28,3,3,3,9,Recorrentes
17307.0,336,11,3999.8900000000003,1,3,3,7,Dormentes
17308.0,334,2,4511.76,1,1,3,5,Dormentes
17309.0,36,3,320.39,3,2,1,6,Recorrentes
17310.0,328,2,1025.1,1,1,2,4,Dormentes
17311.0,19,6,3566.56,3,3,3,9,Recorrentes
17312.0,79,3,644.3,2,2,2,6,Ocasionais
17314.0,89,14,3883.4300000000003,2,3,3,8,Ocasionais
17315.0,16,37,8255.24,3,3,3,9,Recorrentes
17316.0,361,1,124.45,1,1,1,3,Dormentes
17317.0,30,1,2027.94,3,1,3,7,Ocasionais
17318.0,666,1,157.33,1,1,1,3,Dormentes
17319.0,610,1,29.1,1,1,1,3,Dormentes
17320.0,41,6,2444.85,3,3,3,9,Recorrentes
17321.0,8,5,1623.96,3,2,3,8,Recorrentes
17322.0,317,5,922.59,1,2,2,5,Dormentes
17323.0,2,10,1334.29,3,3,2,8,Recorrentes
17324.0,272,10,1886.82,2,3,3,8,Ocasionais
17325.0,221,3,609.5699999999999,2,2,2,6,Ocasionais
17326.0,349,2,312.35,1,1,1,3,Dormentes
17327.0,350,2,152.35,1,1,1,3,Dormentes
17328.0,614,1,104.7,1,1,1,3,Dormentes
17329.0,256,4,718.78,2,2,2,6,Ocasionais
17330.0,8,3,324.79999999999995,3,2,1,6,Recorrentes
17331.0,64,1,175.2,2,1,1,4,Ocasionais
17332.0,469,5,838.27,1,2,2,5,Dormentes
17333.0,26,1,494.25,3,1,2,6,Ocasionais
17334.0,243,3,635.15,2,2,2,6,Ocasionais
17335.0,324,2,497.04,1,1,2,4,Dormentes
17336.0,413,1,81.12,1,1,1,3,Dormentes
17337.0,92,4,1981.06,2,2,3,7,Ocasionais
17338.0,55,16,10559.71,3,3,3,9,Recorrentes
17339.0,35,3,302.36,3,2,1,6,Recorrentes
17340.0,21,17,15724.16,3,3,3,9,Recorrentes
17341.0,97,5,1272.21,2,2,2,6,Ocasionais
17342.0,320,4,1227.54,1,2,2,5,Dormentes
17343.0,296,6,1259.94,2,3,2,7,Ocasionais
17344.0,669,1,299.74,1,1,1,3,Dormentes
17345.0,34,9,1348.12,3,3,2,8,Recorrentes
17346.0,44,19,3604.51,3,3,3,9,Recorrentes
17347.0,27,1,228.96,3,1,1,5,Ocasionais
17348.0,12,6,1946.3,3,3,3,9,Recorrentes
17349.0,120,5,772.41,2,2,2,6,Ocasionais
17350.0,335,3,612.38,1,2,2,5,Dormentes
17351.0,110,11,1828.38,2,3,3,8,Ocasionais
17352.0,637,1,36.25,1,1,1,3,Dormentes
17353.0,70,4,3242.0,2,2,3,7,Ocasionais
17354.0,369,3,1740.9,1,2,3,6,Dormentes
17355.0,327,1,273.31,1,1,1,3,Dormentes
17356.0,252,5,946.47,2,2,2,6,Ocasionais
17358.0,244,5,861.01,2,2,2,6,Ocasionais
17359.0,589,1,156.6,1,1,1,3,Dormentes
17360.0,125,4,953.17,2,2,2,6,Ocasionais
17361.0,127,4,647.51,2,2,2,6,Ocasionais
17362.0,180,7,1024.04,2,3,2,7,Ocasionais
17363.0,336,3,920.46,1,2,2,5,Dormentes
17364.0,78,23,10127.65,2,3,3,8,Ocasionais
17365.0,28,13,6880.41,3,3,3,9,Recorrentes
17366.0,373,2,1077.24,1,1,2,4,Dormentes
17367.0,179,1,167.55,2,1,1,4,Ocasionais
17368.0,34,12,2484.49,3,3,3,9,Recorrentes
17369.0,396,1,979.2,1,1,2,4,Dormentes
17370.0,13,4,446.18,3,2,2,7,Recorrentes
17371.0,302,4,329.11,2,2,1,5,Ocasionais
17372.0,1,27,4222.37,3,3,3,9,Recorrentes
17373.0,12,6,954.1,3,3,2,8,Recorrentes
17374.0,159,3,727.11,2,2,2,6,Ocasionais
17375.0,140,4,660.55,2,2,2,6,Ocasionais
17376.0,11,4,453.64,3,2,2,7,Recorrentes
17377.0,1,70,16066.83,3,3,3,9,Recorrentes
17378.0,315,1,10.95,1,1,1,3,Dormentes
17380.0,375,3,645.0,1,2,2,5,Dormentes
17381.0,7,36,35495.05,3,3,3,9,Recorrentes
17382.0,6,8,902.28,3,3,2,8,Recorrentes
17383.0,394,1,110.7,1,1,1,3,Dormentes
17384.0,160,2,398.8,2,1,1,4,Ocasionais
17386.0,40,6,1823.69,3,3,3,9,Recorrentes
17388.0,18,11,2675.37,3,3,3,9,Recorrentes
17389.0,15,53,38977.19,3,3,3,9,Recorrentes
17390.0,361,1,149.3,1,1,1,3,Dormentes
17391.0,104,2,508.8,2,1,2,5,Ocasionais
17392.0,247,3,585.92,2,2,2,6,Ocasionais
17393.0,351,2,381.15,1,1,1,3,Dormentes
17394.0,160,1,203.87,2,1,1,4,Ocasionais
17395.0,449,1,97.5,1,1,1,3,Dormentes
17396.0,8,13,7914.6,3,3,3,9,Recorrentes
17397.0,357,1,516.87,1,1,2,4,Dormentes
17398.0,55,3,653.38,3,2,2,7,Recorrentes
17400.0,67,8,4623.28,2,3,3,8,Ocasionais
17401.0,482,1,114.85,1,1,1,3,Dormentes
17402.0,26,19,3849.36,3,3,3,9,Recorrentes
17403.0,391,1,118.95,1,1,1,3,Dormentes
17405.0,13,2,883.01,3,1,2,6,Ocasionais
17406.0,274,13,4186.95,2,3,3,8,Ocasionais
17407.0,352,1,552.9,1,1,2,4,Dormentes
17408.0,104,3,316.09,2,2,1,5,Ocasionais
17409.0,125,10,7793.51,2,3,3,8,Ocasionais
17410.0,37,2,419.54999999999995,3,1,2,6,Ocasionais
17411.0,16,4,1215.88,3,2,2,7,Recorrentes
17412.0,137,13,3671.98,2,3,3,8,Ocasionais
17413.0,345,2,560.14,1,1,2,4,Dormentes
17414.0,125,5,2069.52,2,2,3,7,Ocasionais
17415.0,20,1,507.84,3,1,2,6,Ocasionais
17416.0,18,21,16283.84,3,3,3,9,Recorrentes
17417.0,489,1,164.18,1,1,1,3,Dormentes
17418.0,264,2,373.99,2,1,1,4,Ocasionais
17419.0,5,15,5025.2300000000005,3,3,3,9,Recorrentes
17420.0,112,5,746.26,2,2,2,6,Ocasionais
17421.0,327,3,1059.41,1,2,2,5,Dormentes
17422.0,34,10,3314.36,3,3,3,9,Recorrentes
17423.0,158,2,869.96,2,1,2,5,Ocasionais
17425.0,1,1,688.97,3,1,2,6,Ocasionais
17426.0,32,11,7321.1,3,3,3,9,Recorrentes
17427.0,12,1,100.8,3,1,1,5,Ocasionais
17428.0,5,40,29518.78,3,3,3,9,Recorrentes
17429.0,69,5,1357.46,2,2,2,6,Ocasionais
17430.0,306,3,469.40999999999997,2,2,2,6,Ocasionais
17431.0,254,1,403.3,2,1,1,4,Ocasionais
17432.0,326,7,1363.23,1,3,2,6,Dormentes
17433.0,29,2,569.96,3,1,2,6,Ocasionais
17434.0,26,1,499.56,3,1,2,6,Ocasionais
17435.0,352,1,331.35,1,1,1,3,Dormentes
17436.0,167,4,440.16,2,2,2,6,Ocasionais
17437.0,470,1,369.68,1,1,1,3,Dormentes
17438.0,194,5,1422.77,2,2,3,7,Ocasionais
17439.0,596,1,325.74,1,1,1,3,Dormentes
17440.0,97,4,323.58,2,2,1,5,Ocasionais
17441.0,673,1,293.35,1,1,1,3,Dormentes
17442.0,34,14,4293.43,3,3,3,9,Recorrentes
17446.0,117,2,120.89999999999999,2,1,1,4,Ocasionais
17447.0,12,1,372.48,3,1,1,5,Ocasionais
17448.0,438,46,14523.67,1,3,3,7,Dormentes
17449.0,35,10,3846.49,3,3,3,9,Recorrentes
17450.0,11,38,211416.44,3,3,3,9,Recorrentes
17451.0,22,2,560.98,3,1,2,6,Ocasionais
17453.0,5,1,342.0,3,1,1,5,Ocasionais
17454.0,133,10,1547.94,2,3,3,8,Ocasionais
17455.0,144,1,131.7,2,1,1,4,Ocasionais
17456.0,306,2,975.5600000000001,2,1,2,5,Ocasionais
17457.0,67,14,5984.8099999999995,2,3,3,8,Ocasionais
17458.0,322,1,213.08,1,1,1,3,Dormentes
17459.0,1,1,300.39,3,1,1,5,Ocasionais
17460.0,35,16,2157.97,3,3,3,9,Recorrentes
17462.0,1,2,675.69,3,1,2,6,Ocasionais
17463.0,117,5,1886.99,2,2,3,7,Ocasionais
17464.0,99,3,907.14,2,2,2,6,Ocasionais
17465.0,366,7,2542.79,1,3,3,7,Dormentes
17466.0,19,1,460.41,3,1,2,6,Ocasionais
17467.0,336,1,102.6,1,1,1,3,Dormentes
17468.0,316,1,57.8,1,1,1,3,Dormentes
17469.0,13,16,4672.35,3,3,3,9,Recorrentes
17470.0,68,10,2317.87,2,3,3,8,Ocasionais
17471.0,415,1,321.65,1,1,1,3,Dormentes
17472.0,132,4,922.35,2,2,2,6,Ocasionais
17473.0,349,2,607.0,1,1,2,4,Dormentes
17474.0,540,1,1047.0,1,1,2,4,Dormentes
17475.0,20,1,194.37,3,1,1,5,Ocasionais
17476.0,336,2,489.86,1,1,2,4,Dormentes
17477.0,553,2,1144.3,1,1,2,4,Dormentes
17478.0,349,2,1272.8000000000002,1,1,2,4,Dormentes
17479.0,573,1,389.26,1,1,1,3,Dormentes
17480.0,18,2,882.23,3,1,2,6,Ocasionais
17481.0,34,1,260.63,3,1,1,5,Ocasionais
17482.0,428,2,775.64,1,1,2,4,Dormentes
17483.0,6,4,591.73,3,2,2,7,Recorrentes
17484.0,517,2,209.57,1,1,1,3,Dormentes
17486.0,202,1,396.87,2,1,1,4,Ocasionais
17487.0,669,1,160.55,1,1,1,3,Dormentes
17488.0,582,1,336.5,1,1,1,3,Dormentes
17489.0,153,1,208.56,2,1,1,4,Ocasionais
17490.0,5,6,1979.4,3,3,3,9,Recorrentes
17491.0,15,14,4518.42,3,3,3,9,Recorrentes
17492.0,189,3,1122.42,2,2,2,6,Ocasionais
17493.0,326,1,100.91,1,1,1,3,Dormentes
17494.0,442,1,54.7,1,1,1,3,Dormentes
17495.0,331,1,309.16,1,1,1,3,Dormentes
17496.0,299,4,1412.89,2,2,2,6,Ocasionais
17497.0,331,2,287.25,1,1,1,3,Dormentes
17498.0,16,1,272.22,3,1,1,5,Ocasionais
